cluster,CHR,Position,Strand,UCSC_RefGene_Name,Genome_Build,CpG
347,20,57465921,-,GNAS;GNAS;GNAS;GNAS;GNAS;GNAS;GNAS;GNAS,GRCh37,cg22885821
347,15,82337812,+,MEX3B,GRCh37,cg19287277
347,13,41635509,-,WBP4,GRCh37,cg15600342
347,7,6388130,-,C7orf70,GRCh37,cg21939482
347,3,52016838,-,ACY1,GRCh37,cg03891319
347,6,170151533,-,C6orf70;TCTE3,GRCh37,cg07059403
347,1,70820197,+,HHLA3;ANKRD13C;HHLA3;HHLA3;HHLA3;ANKRD13C,GRCh37,cg09735905
347,7,6414196,-,RAC1;RAC1;RAC1;RAC1,GRCh37,cg10451401
347,3,196669217,+,NCBP2;LOC152217;NCBP2,GRCh37,cg17036441
347,5,68463041,-,CCNB1;CCNB1,GRCh37,cg23935746
347,19,52430533,-,ZNF613;ZNF613,GRCh37,cg14066280
347,2,44588633,+,PREPL;PREPL;PREPL;PREPL;C2orf34;PREPL;PREPL;PREPL,GRCh37,cg14059475
347,3,50606864,-,HEMK1,GRCh37,cg03703325
347,1,155658701,-,YY1AP1;YY1AP1;DAP3;DAP3,GRCh37,cg27114086
347,22.0,38302113,-,MICALL1,GRCh37,cg17601843
347,8,82644517,-,CHMP4C,GRCh37,cg17029151
347,15,25684578,+,UBE3A,GRCh37,cg27458888
347,19,893353,-,MED16,GRCh37,cg21552947
347,19,37569273,+,ZNF420,GRCh37,cg03391040
347,17,56084814,+,SFRS1;SFRS1,GRCh37,cg10444350
347,5,176037404,+,GPRIN1,GRCh37,cg02404843
347,8,82644747,-,CHMP4C;CHMP4C,GRCh37,cg02471507
347,1,154955711,+,FLAD1;FLAD1,GRCh37,cg17608500
347,13,48878639,+,RB1,GRCh37,cg01738359
347,17,8286166,-,RPL26,GRCh37,cg18984499
347,22.0,32871139,-,FBXO7;FBXO7,GRCh37,cg07071881
347,12,62997103,-,MIRLET7I;C12orf61,GRCh37,cg21544377
347,16,2097351,+,TSC2;NTHL1;TSC2;TSC2,GRCh37,cg19837824
347,11,85375464,-,CREBZF;CREBZF;CREBZF;CREBZF;CREBZF,GRCh37,cg19846131
347,18,12884564,-,PTPN2;PTPN2;PTPN2,GRCh37,cg14013604
347,22.0,31608022,+,LIMK2,GRCh37,cg14086647
347,10,99186006,+,PGAM1,GRCh37,cg23923462
347,8,90769698,+,RIPK2,GRCh37,cg05604720
347,5,122110867,+,SNX2,GRCh37,cg01064957
347,7,140624194,-,BRAF,GRCh37,cg11414046
347,8,42196139,-,POLB;POLB,GRCh37,cg11415932
347,4,122791477,-,BBS7;BBS7;BBS7;BBS7,GRCh37,cg03990551
347,17,79670048,-,MRPL12,GRCh37,cg01372689
347,11,62420979,-,INTS5,GRCh37,cg02453653
347,8,82024104,+,PAG1;PAG1,GRCh37,cg08551857
347,14,76618642,+,C14orf118;C14orf118,GRCh37,cg14171478
347,8,87526705,+,CPNE3;CPNE3,GRCh37,cg10473004
347,7,150924392,+,ABCF2;ABCF2,GRCh37,cg07038617
347,19,9938028,+,UBL5;UBL5,GRCh37,cg23906760
347,11,68227812,+,SAPS3;SAPS3;SAPS3;SAPS3;SAPS3;SAPS3,GRCh37,cg05650764
347,20,17663383,-,RRBP1;RRBP1,GRCh37,cg02460349
347,16,11349568,-,SOCS1,GRCh37,cg00487159
347,16,70333434,+,DDX19B;DDX19B;DDX19B,GRCh37,cg10468369
347,9,117268172,-,DFNB31,GRCh37,cg23916845
347,6,41040793,-,NFYA;NFYA;NFYA;C6orf130;NFYA,GRCh37,cg26523389
347,6,79787807,-,PHIP;PHIP,GRCh37,cg21607066
347,20,35202477,+,TGIF2,GRCh37,cg11449935
347,12,93963603,+,SOCS2;SOCS2,GRCh37,cg19007602
347,10,104403707,-,TRIM8,GRCh37,cg00793774
347,20,43588633,+,TOMM34,GRCh37,cg11454415
347,9,20622599,+,MLLT3,GRCh37,cg09730361
347,1,11866085,-,MTHFR;CLCN6;MTHFR;CLCN6;CLCN6;CLCN6,GRCh37,cg02978542
347,14,54976507,+,CGRRF1,GRCh37,cg14098132
347,1,2517425,+,C1orf93,GRCh37,cg05610148
347,18,78005180,+,PARD6G,GRCh37,cg23922708
347,17,56066027,+,VEZF1,GRCh37,cg19017193
347,14,93650664,+,MOAP1;C14orf109;C14orf109,GRCh37,cg11498740
347,17,42385289,+,RUNDC3A;RUNDC3A;RUNDC3A,GRCh37,cg21486954
347,3,196014846,-,PCYT1A,GRCh37,cg14003467
347,1,231473324,-,C1orf124;C1orf124;EXOC8,GRCh37,cg24234277
347,19,45459158,+,CLPTM1,GRCh37,cg05411032
347,9,125590709,+,PDCL,GRCh37,cg09768944
347,21.0,27107004,-,ATP5J;ATP5J;ATP5J;ATP5J;ATP5J;GABPA,GRCh37,cg15842400
347,5,176853466,-,GRK6;GRK6;GRK6,GRCh37,cg21424904
347,11,64008132,+,FKBP2;FKBP2;FKBP2,GRCh37,cg16977872
347,5,126853405,-,PRRC1;PRRC1,GRCh37,cg15851800
347,22.0,40766525,-,SGSM3,GRCh37,cg21422622
347,5,145826831,-,TCERG1;TCERG1,GRCh37,cg17638137
347,3,149689668,+,PFN2;PFN2,GRCh37,cg24266238
347,19,3606463,+,TBXA2R;TBXA2R,GRCh37,cg15861540
347,10,98345995,+,TM9SF3,GRCh37,cg10377211
347,6,47446198,-,CD2AP,GRCh37,cg21434440
347,12,124118052,+,EIF2B1;GTF2H3,GRCh37,cg21419475
347,2,85822592,-,RNF181,GRCh37,cg24286767
347,2,179343803,-,FKBP7;FKBP7;PLEKHA3;MIR548N,GRCh37,cg03283842
347,17,73043189,-,ATP5H;KCTD2;ATP5H,GRCh37,cg13896604
347,6,170190454,-,C6orf122;C6orf208,GRCh37,cg13891659
347,12,56754238,-,STAT2,GRCh37,cg05388361
347,3,50273895,+,GNAI2,GRCh37,cg15877314
347,3,51422374,+,MANF,GRCh37,cg15881088
347,1,244624785,-,C1orf101;C1orf101,GRCh37,cg24304712
347,5,35230343,+,PRLR,GRCh37,cg13880228
347,7,39662764,+,RALA,GRCh37,cg09325711
347,2,85981021,+,ATOH8;ATOH8,GRCh37,cg02317742
347,20,55043745,-,C20orf43;C20orf43,GRCh37,cg00831028
347,2,114513914,-,SLC35F5,GRCh37,cg15872103
347,1,151043197,-,GABPB2;GABPB2,GRCh37,cg11411707
347,11,47236587,-,DDB2;DDB2,GRCh37,cg26408937
347,9,131038152,-,C9orf119;GOLGA2,GRCh37,cg13942909
347,1,151032260,+,MLLT11;CDC42SE1;MLLT11;CDC42SE1,GRCh37,cg17002259
347,17,27224025,+,FLOT2,GRCh37,cg13992856
347,3,48229318,-,CDC25A;CDC25A,GRCh37,cg24031606
347,4,39640920,+,C4orf34,GRCh37,cg05507894
347,3,155572020,-,SLC33A1;SLC33A1,GRCh37,cg08596544
347,3,128902676,+,CNBP;CNBP;CNBP;CNBP;CNBP;CNBP;CNBP;CNBP;CNBP;CNBP;CNBP;CNBP,GRCh37,cg18963390
347,3,149375789,+,WWTR1;WWTR1;WWTR1;WWTR1;WWTR1,GRCh37,cg24078828
347,19,46295590,+,DMWD,GRCh37,cg05477027
347,4,13629588,-,BOD1L,GRCh37,cg05475028
347,7,140373235,+,ADCK2,GRCh37,cg13980308
347,12,94853994,-,CCDC41;CCDC41;LOC144486,GRCh37,cg07118243
347,1,155232379,-,SCAMP3;SCAMP3,GRCh37,cg01745448
347,12,57521155,-,LRP1,GRCh37,cg02131399
347,9,139923093,+,ABCA2;C9orf139;ABCA2,GRCh37,cg13970341
347,18,46476822,+,SMAD7;SMAD7,GRCh37,cg13967780
347,11,9482308,+,ZNF143,GRCh37,cg05463705
347,8,8750517,+,MFHAS1,GRCh37,cg15819853
347,1,220268095,-,IARS2,GRCh37,cg24124789
347,1,114354463,-,RSBN1,GRCh37,cg13958304
347,20,35724227,-,RBL1;RBL1,GRCh37,cg26843008
347,16,30546188,-,ZNF747;ZNF747,GRCh37,cg13951948
347,10,1102373,+,WDR37,GRCh37,cg00471562
347,12,57039822,+,ATP5B;ATP5B;SNORD59A,GRCh37,cg17616707
347,22.0,24199328,-,SLC2A11;SLC2A11;SLC2A11,GRCh37,cg16993794
347,13,46626937,+,ZC3H13,GRCh37,cg08608800
347,17,26988816,-,SUPT6H;SDF2,GRCh37,cg11553177
347,20,60878267,-,ADRM1;ADRM1,GRCh37,cg21459921
347,19,46850482,-,PPP5C,GRCh37,cg10480741
347,6,170125241,-,PHF10;PHF10,GRCh37,cg11442717
347,13,45694882,-,GTF2F2,GRCh37,cg02296128
347,16,2034532,+,GFER,GRCh37,cg15643724
347,14,76127296,-,C14orf1;C14orf1;TTLL5,GRCh37,cg09430689
347,1,113162570,+,CAPZA1;ST7L;ST7L;ST7L;ST7L,GRCh37,cg05807768
347,9,128509852,+,PBX3;PBX3;PBX3;PBX3,GRCh37,cg09429153
347,12,96588210,+,ELK3;ELK3,GRCh37,cg15652120
347,11,47870447,+,NUP160,GRCh37,cg02772367
347,16,4898306,+,GLYR1;UBN1,GRCh37,cg15663121
347,3,97483919,-,ARL6;ARL6,GRCh37,cg05777319
347,22.0,19418439,-,HIRA,GRCh37,cg09685568
347,10,64564801,+,ADO;ADO,GRCh37,cg23680936
347,19,12792451,-,DHPS;DHPS;DHPS,GRCh37,cg21756353
347,6,42928345,-,GNMT,GRCh37,cg23696834
347,5,156569391,-,MED7;MED7,GRCh37,cg08519865
347,3,160167518,+,TRIM59;TRIM59,GRCh37,cg23704082
347,17,77812622,-,CBX4,GRCh37,cg17533847
347,1,19229118,+,ALDH4A1;ALDH4A1;ALDH4A1;ALDH4A1,GRCh37,cg21728447
347,3,158288903,+,MLF1;MLF1;MLF1,GRCh37,cg05743054
347,3,172468452,+,,GRCh37,cg10527457
347,6,16128926,+,MYLIP,GRCh37,cg14298379
347,7,30544484,+,GGCT,GRCh37,cg23780937
347,2,191514435,+,NAB1,GRCh37,cg06952117
347,15,102192853,-,TM2D3;TM2D3,GRCh37,cg17115258
347,11,69489974,+,ORAOV1,GRCh37,cg21804822
347,22.0,23484308,+,RTDR1,GRCh37,cg10575414
347,2,128784622,+,SAP130;SAP130,GRCh37,cg15634735
347,4,56212295,-,SRD5A3,GRCh37,cg15601535
347,1,23857223,-,E2F2,GRCh37,cg23574449
347,6,42713551,-,TBCC,GRCh37,cg11276280
347,2,242254198,+,SEPT2;SEPT2;HDLBP;SEPT2;SEPT2,GRCh37,cg00763679
347,6,160183160,-,ACAT2,GRCh37,cg05879334
347,16,4743395,+,NUDT16L1,GRCh37,cg05876083
347,20,18488017,-,SEC23B;SEC23B;SEC23B,GRCh37,cg15613982
347,1,164528682,+,PBX1,GRCh37,cg00532890
347,20,35806795,+,RPN2;C20orf132;RPN2;C20orf132;C20orf132,GRCh37,cg15627502
347,7,73256865,+,WBSCR27,GRCh37,cg03969997
347,2,98280362,-,ACTR1B;ACTR1B,GRCh37,cg05720937
347,8,41436176,-,AGPAT6,GRCh37,cg14435640
347,11,120207780,-,ARHGEF12,GRCh37,cg23618830
347,4,42658610,-,ATP8A1;ATP8A1,GRCh37,cg27427207
347,10,98591602,+,LCOR;LCOR;LCOR,GRCh37,cg23628240
347,6,34359501,-,NUDT3,GRCh37,cg02944057
347,8,42396118,-,C8orf40;C8orf40;C8orf40;SLC20A2;C8orf40,GRCh37,cg14408969
347,2,190526263,+,ASNSD1;ASNSD1,GRCh37,cg19070338
347,1,902025,+,PLEKHN1;PLEKHN1,GRCh37,cg21832150
347,19,6425042,-,KHSRP,GRCh37,cg00522316
347,16,2509755,+,C16orf59,GRCh37,cg05832487
347,3,128369476,+,RPN1,GRCh37,cg06887414
347,4,3533527,-,LRPAP1,GRCh37,cg19096034
347,8,74207587,-,RDH10,GRCh37,cg26464596
347,4,85503668,-,CDS1,GRCh37,cg17084361
347,17,4710015,-,PLD2,GRCh37,cg23808301
347,2,11051991,+,KCNF1,GRCh37,cg03402876
347,7,48128300,+,UPP1;UPP1,GRCh37,cg14265670
347,17,73179370,-,SUMO2;SUMO2,GRCh37,cg17065601
347,1,166808417,-,POGK,GRCh37,cg14256814
347,17,53046270,+,COX11;COX11;COX11;COX11;STXBP4;COX11,GRCh37,cg23837897
347,14,50698982,+,SOS2,GRCh37,cg06956646
347,4,73935744,-,COX18,GRCh37,cg06976977
347,1,170501078,+,GORAB;GORAB;GORAB,GRCh37,cg01508386
347,8,57905925,+,IMPAD1,GRCh37,cg14234680
347,15,30114912,-,TJP1;TJP1,GRCh37,cg19781053
347,1,204381220,+,PPP1R15B,GRCh37,cg05702633
347,10,6245271,-,PFKFB3;PFKFB3,GRCh37,cg14222233
347,1,151255071,-,ZNF687,GRCh37,cg15691841
347,12,54982281,-,PPP1R1A;PPP1R1A,GRCh37,cg01316819
347,19,15490914,-,AKAP8;AKAP8L,GRCh37,cg21680717
347,2,101619151,-,RPL31;RPL31;RPL31,GRCh37,cg19032144
347,10,75012589,+,MRPS16,GRCh37,cg02160826
347,2,70780451,-,TGFA;TGFA,GRCh37,cg07004820
347,5,133702574,-,CDKL3;CDKL3,GRCh37,cg09693433
347,3,13521531,-,HDAC11;HDAC11,GRCh37,cg01712016
347,13,111268031,-,CARKD,GRCh37,cg23795623
347,8,142011853,+,PTK2;PTK2,GRCh37,cg11398680
347,2,74648490,-,WDR54,GRCh37,cg10491648
347,11,68816451,-,TPCN2;TPCN2,GRCh37,cg10490196
348,17,56316162,-,LPO;LPO;LPO,GRCh37,cg24489015
349,17,45401833,-,C17orf57,GRCh37,cg08085267
350,10,104001261,+,PITX3,GRCh37,cg14681055
350,10,104001226,+,PITX3;PITX3,GRCh37,cg22882178
351,1,12123437,+,TNFRSF8;TNFRSF8,GRCh37,cg17897879
351,18,49867126,+,DCC;DCC,GRCh37,cg25266232
351,8,53851613,+,NPBWR1,GRCh37,cg07629017
351,13,28366498,+,GSX1,GRCh37,cg26270746
351,8,53852101,+,NPBWR1,GRCh37,cg02115041
351,8,49648035,+,EFCAB1;EFCAB1;EFCAB1,GRCh37,cg11868900
351,14,52535887,+,NID2;NID2,GRCh37,cg01231779
352,1,111416181,+,CD53;CD53,GRCh37,cg22325572
352,1,111415232,+,CD53;CD53,GRCh37,cg10516886
353,12,54427700,+,HOXC4;HOXC5;HOXC5,GRCh37,cg15700739
353,12,54427636,+,HOXC4;HOXC5;HOXC5,GRCh37,cg16983211
353,12,54427384,-,HOXC4;HOXC5;HOXC5,GRCh37,cg00187380
354,15,101420989,-,ALDH1A3,GRCh37,cg27652350
354,15,101420636,-,ALDH1A3,GRCh37,cg21359747
355,5,140552369,-,PCDHB7;PCDHB7,GRCh37,cg03780733
356,16,1430216,-,UNKL,GRCh37,cg11911951
357,3,38035601,-,VILL,GRCh37,cg26113512
357,3,38036034,-,VILL,GRCh37,cg04660410
358,10,54073047,-,DKK1,GRCh37,cg12621514
359,18,63417392,+,CDH7;CDH7,GRCh37,cg04564030
360,8,57358505,-,PENK;PENK,GRCh37,cg04598121
360,10,120354627,-,PRLHR,GRCh37,cg15748507
360,8,55370544,-,SOX17;SOX17,GRCh37,cg02919422
361,2,49381495,+,FSHR;FSHR,GRCh37,cg20613889
362,2,48982957,+,LHCGR,GRCh37,cg12351433
363,17,46622491,-,HOXB2,GRCh37,cg09313705
364,8,108510286,+,ANGPT1,GRCh37,cg09396217
365,5,152870258,+,GRIA1;GRIA1;GRIA1;GRIA1,GRCh37,cg17020834
366,10,135341528,-,CYP2E1,GRCh37,cg13315147
367,12,323242,+,SLC6A12;SLC6A12;SLC6A12;SLC6A12,GRCh37,cg03139377
367,19,11406993,-,TSPAN16,GRCh37,cg17496921
368,12,67663226,-,CAND1;CAND1,GRCh37,cg04956790
368,16,81272500,+,BCMO1;BCMO1,GRCh37,cg17465631
368,1,16482553,+,EPHA2;EPHA2,GRCh37,cg15415507
368,19,18718675,-,CRLF1,GRCh37,cg12970724
368,7,2282184,+,FTSJ2;NUDT1;NUDT1;NUDT1;NUDT1;NUDT1;NUDT1;NUDT1,GRCh37,cg25802871
368,5,96478495,-,LIX1;LIX1,GRCh37,cg06213287
368,13,110958418,-,COL4A1;COL4A2,GRCh37,cg15262516
368,4,84377292,+,HELQ;MRPS18C,GRCh37,cg22541143
368,16,46865048,-,C16orf87,GRCh37,cg18342900
368,15,90931113,+,IQGAP1,GRCh37,cg17891123
368,14,23775794,+,BCL2L2,GRCh37,cg05877109
368,1,28261367,+,SMPDL3B;SMPDL3B,GRCh37,cg22421699
368,3,182817479,-,MCCC1,GRCh37,cg08395365
368,4,39529342,-,UGDH,GRCh37,cg09067967
368,10,103536063,-,FGF8;FGF8;FGF8;FGF8,GRCh37,cg16248277
368,17,46908209,+,CALCOCO2,GRCh37,cg04154812
368,7,8302301,+,ICA1;ICA1;ICA1,GRCh37,cg10798171
368,11,118781515,+,BCL9L;BCL9L,GRCh37,cg11507178
368,9,4741011,-,AK3,GRCh37,cg06207460
368,11,805726,+,LRDD;LRDD;LRDD,GRCh37,cg20225915
368,3,25469577,+,RARB;RARB,GRCh37,cg10712623
368,9,35096672,+,PIGO;PIGO,GRCh37,cg04273556
368,16,31213481,-,PYCARD;PYCARD,GRCh37,cg11970458
368,7,88388555,+,ZNF804B,GRCh37,cg23219720
368,8,127570908,+,FAM84B,GRCh37,cg15312298
368,19,2785107,-,THOP1,GRCh37,cg06609049
368,17,2206740,-,SMG6;SRR;SMG6;SMG6,GRCh37,cg12946690
368,7,149470295,+,ZNF467,GRCh37,cg02372712
368,15,75018690,-,CYP1A1,GRCh37,cg26704579
368,4,113066439,-,C4orf32,GRCh37,cg10525488
369,14,67878535,+,PLEK2,GRCh37,cg17641252
370,21.0,45874886,+,LRRC3,GRCh37,cg23089840
371,1,25292215,-,RUNX3,GRCh37,cg16529592
371,19,49109288,-,FAM83E;SPACA4,GRCh37,cg00754617
371,3,45984942,+,CXCR6;FYCO1,GRCh37,cg25226014
371,1,32717002,-,LCK,GRCh37,cg17078393
371,11,118213330,+,CD3D;CD3D;CD3D;CD3D,GRCh37,cg24841244
371,12,80749665,+,,GRCh37,cg22367264
371,2,204801510,+,ICOS;ICOS,GRCh37,cg15344028
371,15,52483498,+,GNB5,GRCh37,cg14120436
371,16,31271009,+,ITGAM;ITGAM,GRCh37,cg15337006
371,11,118754535,-,CXCR5,GRCh37,cg25087423
371,1,241799084,+,CHML;OPN3;CHML,GRCh37,cg15775914
371,4,48136280,-,TXK,GRCh37,cg20981615
371,16,66613407,-,CMTM2;CMTM2,GRCh37,cg13813391
371,1,145715672,-,CD160,GRCh37,cg12832565
371,3,39369720,-,CCR8,GRCh37,cg26647600
371,19,11665140,-,ELOF1,GRCh37,cg23760945
371,16,28518331,+,IL27,GRCh37,cg25341726
371,14,65410479,+,GPX2,GRCh37,cg20764656
371,22.0,37545423,+,IL2RB,GRCh37,cg26757673
371,1,151129298,-,TNFAIP8L2,GRCh37,cg23612220
371,12,13103216,+,GPRC5D,GRCh37,cg23773532
371,8,118146418,-,SLC30A8,GRCh37,cg23338195
371,11,118754593,+,CXCR5;CXCR5,GRCh37,cg16280667
371,21.0,44985092,-,HSF2BP,GRCh37,cg15536230
371,18,33234096,+,GALNT1,GRCh37,cg05714729
371,12,123707827,+,MPHOSPH9,GRCh37,cg07732037
371,20,35273933,-,SLA2;SLA2,GRCh37,cg04759756
371,3,150996563,-,MED12L;P2RY14,GRCh37,cg09571369
371,4,4864532,+,MSX1,GRCh37,cg09748975
371,7,73946402,+,GTF2IRD1;GTF2IRD1,GRCh37,cg12240237
372,19,47839132,+,GPR77,GRCh37,cg15361750
373,2,38892887,-,GALM,GRCh37,cg05275752
374,8,144798631,-,MAPK15,GRCh37,cg22892110
375,3,46539018,-,RTP3,GRCh37,cg26536164
375,2,44065996,-,ABCG8;ABCG5,GRCh37,cg25781162
376,22.0,46658960,-,PKDREJ,GRCh37,cg11377136
377,11,72975702,-,P2RY6;P2RY6,GRCh37,cg06637774
378,14,94789681,+,SERPINA6;SERPINA6,GRCh37,cg10025865
378,14,94789853,-,SERPINA6,GRCh37,cg09147827
379,8,11566863,+,GATA4,GRCh37,cg20279283
379,8,11566096,-,GATA4,GRCh37,cg09626984
379,8,11565725,-,GATA4,GRCh37,cg24646414
380,3,128295141,+,C3orf27,GRCh37,cg22068211
380,20,43743301,-,WFDC5,GRCh37,cg14288464
380,17,47286802,-,ABI3;ABI3;GNGT2,GRCh37,cg17839611
380,22.0,27014415,+,CRYBB1,GRCh37,cg00757952
380,13,113776252,+,F10,GRCh37,cg21367957
380,19,7828144,+,CLEC4M;CLEC4M;CLEC4M;CLEC4M;CLEC4M;CLEC4M;CLEC4M;CLEC4M;CLEC4M;CLEC4M;CLEC4M;CLEC4M;CLEC4M;CLEC4M;CLEC4M;CLEC4M;CLEC4M;CLEC4M;CLEC4M;CLEC4M;CLEC4M,GRCh37,cg21372914
380,18,13915006,-,MC2R,GRCh37,cg11564670
380,22.0,21987190,+,CCDC116,GRCh37,cg18604842
380,9,139557920,-,EGFL7;EGFL7,GRCh37,cg08529852
380,2,85921438,-,GNLY;GNLY;GNLY;GNLY,GRCh37,cg25066857
380,19,40896163,+,HIPK4,GRCh37,cg07123548
380,6,160768801,-,SLC22A3,GRCh37,cg25313204
380,12,57388312,+,GPR182,GRCh37,cg19824441
380,20,3712191,+,HSPA12B,GRCh37,cg09458237
380,21,43442254,+,C21orf121,GRCh37,cg10569414
380,1,163173040,+,RGS5,GRCh37,cg24901474
380,19,36157825,-,UPK1A,GRCh37,cg22802439
380,9,36169175,+,CCIN,GRCh37,cg20870362
380,1,53608037,+,SLC1A7,GRCh37,cg19196684
380,16,75252973,-,CTRB1,GRCh37,cg21686987
380,8,143867799,-,LY6D,GRCh37,cg05800321
380,12,50344463,+,AQP2,GRCh37,cg12650635
380,6,34101526,-,GRM4,GRCh37,cg26424956
380,1,116310712,-,CASQ2,GRCh37,cg05190718
380,1,201181883,+,IGFN1,GRCh37,cg05666713
380,17,76567121,+,DNAH17,GRCh37,cg06799664
380,12,57848870,-,INHBE,GRCh37,cg22630748
380,6,39290877,+,KCNK16;KCNK16;KCNK16;KCNK16,GRCh37,cg01669948
380,9,136604996,+,SARDH;SARDH,GRCh37,cg21122774
380,7,100544220,+,,GRCh37,cg16462075
380,2,71047649,-,CLEC4F,GRCh37,cg21148892
380,16,71523144,+,ZNF19,GRCh37,cg11706111
380,10,43867155,-,FXYD4,GRCh37,cg12619162
380,19,51875451,-,NKG7,GRCh37,cg10126923
380,11,124767455,-,ROBO4,GRCh37,cg10148841
380,15,43513563,+,EPB42;EPB42,GRCh37,cg18431127
380,2,85896001,+,SFTPB;SFTPB,GRCh37,cg26394380
380,1,171621732,-,MYOC,GRCh37,cg22077553
381,11,67351786,+,GSTP1,GRCh37,cg11566244
381,11,67352041,-,GSTP1,GRCh37,cg22224704
382,11,94134235,+,GPR83,GRCh37,cg22325703
382,11,94134646,-,GPR83,GRCh37,cg27634151
383,18,7567717,-,PTPRM;PTPRM;PTPRM;PTPRM,GRCh37,cg07075930
383,18,7568186,+,PTPRM;PTPRM,GRCh37,cg01946574
384,15,25068850,-,SNRPN;SNRPN;SNRPN;SNRPN;SNRPN;SNRPN,GRCh37,cg16321029
384,15,25068790,+,SNRPN;SNRPN;SNRPN,GRCh37,cg19803984
385,19,14785593,+,EMR3;EMR3,GRCh37,cg07072643
386,2,152118459,+,RBM43,GRCh37,cg19658284
386,1,219347021,-,LYPLAL1,GRCh37,cg26757053
386,16,56716182,-,MT1X,GRCh37,cg26802333
386,17,4851808,+,PFN1;PFN1,GRCh37,cg01926595
386,3,48541379,-,SHISA5,GRCh37,cg14633527
386,6,2988997,-,DKFZP686I15217;DKFZP686I15217,GRCh37,cg14645972
386,6,146057073,+,EPM2A;EPM2A,GRCh37,cg12130692
386,15,68521218,+,CLN6,GRCh37,cg14610746
386,9,102861774,+,INVS;INVS;ERP44,GRCh37,cg01241375
386,1,205090841,+,RBBP5,GRCh37,cg14717946
386,12,7052799,-,C12orf57,GRCh37,cg26754448
386,9,130159694,+,SLC2A8,GRCh37,cg03804985
386,17,18217642,+,TOP3A;SMCR8,GRCh37,cg24001070
386,3,45730799,-,SACM1L;SACM1L,GRCh37,cg19591588
386,3,49027210,+,P4HTM;P4HTM,GRCh37,cg20856064
386,1,150122654,+,PLEKHO1,GRCh37,cg00095674
386,1,110453477,-,CSF1;CSF1;CSF1;CSF1;CSF1;CSF1;CSF1;CSF1,GRCh37,cg23089438
386,1,149857186,+,HIST2H2BE;HIST2H2AC;HIST2H2BE,GRCh37,cg08908355
386,17,79670496,+,MRPL12;MRPL12,GRCh37,cg15214092
386,2,36583600,-,CRIM1,GRCh37,cg10881306
386,7,6746837,+,ZNF12;ZNF12,GRCh37,cg15240064
386,10,116697894,-,TRUB1,GRCh37,cg17017278
386,16,68056778,-,DDX28;DUS2L,GRCh37,cg06140118
386,8,99306718,+,NIPAL2,GRCh37,cg15264255
386,2,113299708,+,POLR1B;POLR1B;POLR1B;POLR1B,GRCh37,cg17009717
386,1,112532078,-,KCND3;KCND3,GRCh37,cg22957381
386,3,178789848,+,ZMAT3;ZMAT3,GRCh37,cg18380974
386,8,37553668,+,ZNF703,GRCh37,cg18379495
386,8,38033885,-,LSM1;BAG4;LSM1,GRCh37,cg27087572
386,11,67889237,-,CHKA;CHKA,GRCh37,cg27090024
386,6,84222360,+,PRSS35;PRSS35;PRSS35;PRSS35,GRCh37,cg15269863
386,16,68482202,+,SMPD3,GRCh37,cg23758485
386,9,34611951,-,C9orf23;C9orf23;C9orf23,GRCh37,cg10922163
386,12,3069243,-,TEAD4;TEAD4;TEAD4,GRCh37,cg02915837
386,1,208041879,+,,GRCh37,cg11037818
386,13,25087090,+,PARP4,GRCh37,cg02943497
386,14,102976503,+,ANKRD9,GRCh37,cg05879919
386,20,3762064,+,SPEF1;SPEF1,GRCh37,cg11018904
386,10,1102371,-,WDR37,GRCh37,cg17947053
386,3,44903516,+,TMEM42,GRCh37,cg26889990
386,11,77532226,-,C11orf67;C11orf67;RSF1,GRCh37,cg15105081
386,7,139025179,-,C7orf55,GRCh37,cg18417464
386,7,44240514,+,YKT6,GRCh37,cg18412613
386,16,69419557,+,TERF2,GRCh37,cg09669099
386,1,44441367,-,ATP6V0B;ATP6V0B,GRCh37,cg19903333
386,1,161016081,-,USF1;USF1,GRCh37,cg06034822
386,10,115934100,-,MIR2110;C10orf118;C10orf118,GRCh37,cg00568128
386,22.0,19929097,-,TXNRD2;COMT,GRCh37,cg23268677
386,4,164253876,+,NPY1R,GRCh37,cg26745540
386,10,28966822,+,BAMBI;BAMBI,GRCh37,cg18472228
386,18,33767226,+,MOCOS,GRCh37,cg19264123
386,12,122460105,-,BCL7A;BCL7A,GRCh37,cg05450995
386,11,2906285,-,CDKN1C;CDKN1C;CDKN1C,GRCh37,cg04548378
386,22.0,44319719,+,PNPLA3;PNPLA3,GRCh37,cg13184872
386,10,100206399,+,HPS1;HPS1,GRCh37,cg13180809
386,2,74648964,-,WDR54,GRCh37,cg11698762
386,17,28706081,-,CPD,GRCh37,cg08635242
386,22.0,31556238,-,RNF185;RNF185;RNF185;RNF185;RNF185;RNF185;RNF185;RNF185;RNF185;RNF185,GRCh37,cg11672225
386,1,26606846,+,SH3BGRL3,GRCh37,cg03100146
386,5,64777678,+,ADAMTS6;ADAMTS6,GRCh37,cg02577849
386,3,197686766,+,LMLN;IQCG;LMLN;LMLN;LMLN;IQCG,GRCh37,cg18979819
386,8,120844978,+,TAF2;TAF2,GRCh37,cg01161597
386,7,108096417,+,NRCAM;NRCAM,GRCh37,cg17885062
386,11,111896498,+,DLAT,GRCh37,cg00327185
386,20,62887534,+,PCMTD2;PCMTD2,GRCh37,cg04820387
